"","Mh101","Mh102","Mh103","Mh104","Mh105","Mh106","Mh107","Mh108","Mh109","Mh110","Mh111","Mh112","Mh113","Mh114","Mh115","Mh116","Mh117","Mh118","Mh119","Mh120","Mh121","Mh122","Mh123","Mh124","Mh125","Mh126","Mh127","Mh128","Mh129","Mh130","Mh131","Mh132","Mh133","Mh134","Mh135","Mh136","Mh137","Mh138","Mh139","Mh140","Mh141","Mh142","Mh143","Mh144","Mh145","Mh146","Mh147","Mh148","Mh149","Mh150","Mh151","Mh152","Mh153","Mh154","Mh155","Mh156","Mh157","Mh158","Mh159","Mh160","Mh161","Mh162"
"243",241919,39044,38173,37338,32869,20042,22240,42169,38319,35525,31534,27829,19056,20722,37250,36906,32655,32061,27577,17144,19569,37196,32496,29,20144,27015,16729,23389,43549,39032,10968,12933,11754,7814,8643,34212,35317,32028,30498,28450,19234,7192,33101,27911,27360,26039,20752,12424,14603,26137,24699,24022,23210,20566,12344,14234,26516,25713,26263,24885,22795,15945
"244",241919,39044,38173,37338,32869,20042,22240,42169,38319,35525,31534,27829,19056,20722,37250,36906,32655,32061,27577,17144,19569,37196,32496,29,20144,27015,16729,23389,43549,39032,10968,12933,11754,7814,8643,34212,35317,32028,30498,28450,19234,7192,33101,27911,27360,26039,20752,12424,14603,26137,24699,24022,23210,20566,12344,14234,26516,25713,26263,24885,22795,15945
"245",312998,50744,49298,44485,38211,23549,26416,48407,45757,40643,37724,33889,22260,23660,45689,41587,37817,38287,31104,18351,20920,41156,35838,38,22651,30147,19108,26926,43529,33146,8718,11416,10585,7393,8198,29163,31878,29664,26743,24102,16011,6771,31615,27566,27949,26039,20922,12819,15047,27731,25053,22334,21477,19508,12439,14391,26731,24942,22590,21832,19308,13478
"246",312998,50744,49298,44485,38211,23549,26416,48407,45757,40643,37724,33889,22260,23660,45689,41587,37817,38287,31104,18351,20920,41156,35838,38,22651,30147,19108,26926,43529,33146,8718,11416,10585,7393,8198,29163,31878,29664,26743,24102,16011,6771,31615,27566,27949,26039,20922,12819,15047,27731,25053,22334,21477,19508,12439,14391,26731,24942,22590,21832,19308,13478
"247",312998,50744,49298,44485,38211,23549,26416,48407,45757,40643,37724,33889,22260,23660,45689,41587,37817,38287,31104,18351,20920,41156,35838,38,22651,30147,19108,26926,43529,33146,8718,11416,10585,7393,8198,29163,31878,29664,26743,24102,16011,6771,31615,27566,27949,26039,20922,12819,15047,27731,25053,22334,21477,19508,12439,14391,26731,24942,22590,21832,19308,13478
"248",312998,50744,49298,44485,38211,23549,26416,48407,45757,40643,37724,33889,22260,23660,45689,41587,37817,38287,31104,18351,20920,41156,35838,38,22651,30147,19108,26926,43529,33146,8718,11416,10585,7393,8198,29163,31878,29664,26743,24102,16011,6771,31615,27566,27949,26039,20922,12819,15047,27731,25053,22334,21477,19508,12439,14391,26731,24942,22590,21832,19308,13478
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64618,10724,7053,3494,3814,7575,7514,6415,7210,6132,4367,5545,11224,9426,2,1,1,1
"250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64618,10724,7053,3494,3814,7575,7514,6415,7210,6132,4367,5545,11224,9426,2,1,1,1
"251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64618,10724,7053,3494,3814,7575,7514,6415,7210,6132,4367,5545,11224,9426,2,1,1,1
"252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64618,10724,7053,3494,3814,7575,7514,6415,7210,6132,4367,5545,11224,9426,2,1,1,1
"253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358199,70396,32135,12465,18301,38187,13883,32921,36233,35490,29576,36280,62548,33921,3,1,1,0
"254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358199,70396,32135,12465,18301,38187,13883,32921,36233,35490,29576,36280,62548,33921,3,1,1,0
"255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358199,70396,32135,12465,18301,38187,13883,32921,36233,35490,29576,36280,62548,33921,3,1,1,0
"256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358199,70396,32135,12465,18301,38187,13883,32921,36233,35490,29576,36280,62548,33921,3,1,1,0
"257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777704,231897,103544,45399,57522,168640,145522,111600,127332,209110,140695,138899,305250,252768,118,38,27,16
"258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777704,231897,103544,45399,57522,168640,145522,111600,127332,209110,140695,138899,305250,252768,118,38,27,16
"259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777704,231897,103544,45399,57522,168640,145522,111600,127332,209110,140695,138899,305250,252768,118,38,27,16
"260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777704,231897,103544,45399,57522,168640,145522,111600,127332,209110,140695,138899,305250,252768,118,38,27,16
"261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74866,12367,11882,11705,11334,12106,12041,13258,12084,11248,8305,4290,4063,5696,0,0,1,1
"262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74866,12367,11882,11705,11334,12106,12041,13258,12084,11248,8305,4290,4063,5696,0,0,1,1
"263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74866,12367,11882,11705,11334,12106,12041,13258,12084,11248,8305,4290,4063,5696,0,0,1,1
"264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74866,12367,11882,11705,11334,12106,12041,13258,12084,11248,8305,4290,4063,5696,0,0,1,1
"265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787932,460408,413157,417695,415528,452628,441578,440291,420467,414602,422455,387735,1462949,8689,9,4,0,3
"266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787932,460408,413157,417695,415528,452628,441578,440291,420467,414602,422455,387735,1462949,8689,9,4,0,3
"267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787932,460408,413157,417695,415528,452628,441578,440291,420467,414602,422455,387735,1462949,8689,9,4,0,3
"268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787932,460408,413157,417695,415528,452628,441578,440291,420467,414602,422455,387735,1462949,8689,9,4,0,3
"269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4933510,789723,734742,769721,766976,786616,805094,858101,824567,725451,763251,747326,708207,277082,5,8,3,2
"270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4933510,789723,734742,769721,766976,786616,805094,858101,824567,725451,763251,747326,708207,277082,5,8,3,2
"271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4933510,789723,734742,769721,766976,786616,805094,858101,824567,725451,763251,747326,708207,277082,5,8,3,2
"272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4933510,789723,734742,769721,766976,786616,805094,858101,824567,725451,763251,747326,708207,277082,5,8,3,2
"273",11606396,1260029,1661854,1398724,513960,117491,112596,676820,12410,183313,655636,476049,194941,157774,1024832,729913,886706,720569,706889,8720,58,1346936,1208246,747061,133092,118,63,33,28,16,18,20,1124795,1307290,1440285,2176910,2095168,2066580,1493632,916354,608579,505707,963795,1964936,2334164,1917536,1683191,903710,1028685,2025537,1826008,481,177,99,68,37,38,47,39,29,27,16
"274",11606396,1260029,1661854,1398724,513960,117491,112596,676820,12410,183313,655636,476049,194941,157774,1024832,729913,886706,720569,706889,8720,58,1346936,1208246,747061,133092,118,63,33,28,16,18,20,1124795,1307290,1440285,2176910,2095168,2066580,1493632,916354,608579,505707,963795,1964936,2334164,1917536,1683191,903710,1028685,2025537,1826008,481,177,99,68,37,38,47,39,29,27,16
"275",11606396,1260029,1661854,1398724,513960,117491,112596,676820,12410,183313,655636,476049,194941,157774,1024832,729913,886706,720569,706889,8720,58,1346936,1208246,747061,133092,118,63,33,28,16,18,20,1124795,1307290,1440285,2176910,2095168,2066580,1493632,916354,608579,505707,963795,1964936,2334164,1917536,1683191,903710,1028685,2025537,1826008,481,177,99,68,37,38,47,39,29,27,16
"276",11606396,1260029,1661854,1398724,513960,117491,112596,676820,12410,183313,655636,476049,194941,157774,1024832,729913,886706,720569,706889,8720,58,1346936,1208246,747061,133092,118,63,33,28,16,18,20,1124795,1307290,1440285,2176910,2095168,2066580,1493632,916354,608579,505707,963795,1964936,2334164,1917536,1683191,903710,1028685,2025537,1826008,481,177,99,68,37,38,47,39,29,27,16
"277",649899,96541,82950,319824,23502,1,4,6,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",649899,96541,82950,319824,23502,1,4,6,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",649899,96541,82950,319824,23502,1,4,6,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",649899,96541,82950,319824,23502,1,4,6,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281",1804888,144048,170305,192803,17938,6,8,0,5,3,5,1,2,5,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",1804888,144048,170305,192803,17938,6,8,0,5,3,5,1,2,5,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",1804888,144048,170305,192803,17938,6,8,0,5,3,5,1,2,5,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",1804888,144048,170305,192803,17938,6,8,0,5,3,5,1,2,5,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",1837235,253936,250032,224431,16629,3,6,23,10,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"286",1837235,253936,250032,224431,16629,3,6,23,10,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"287",1837235,253936,250032,224431,16629,3,6,23,10,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"288",1837235,253936,250032,224431,16629,3,6,23,10,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"289",0,0,0,0,0,0,0,0,0,0,247511,214288,196816,199706,193880,146797,147762,147932,148556,148459,158236,157244,141416,159005,134307,138303,147574,6351,6,467816,173413,133329,136315,148093,119133,135066,66133,22,9,4,1,3,4,3,4,3,2,1,4,2,5,13,8,1,2,3,9,16,184792,167946,128684,150687
"290",0,0,0,0,0,0,0,0,0,0,247511,214288,196816,199706,193880,146797,147762,147932,148556,148459,158236,157244,141416,159005,134307,138303,147574,6351,6,467816,173413,133329,136315,148093,119133,135066,66133,22,9,4,1,3,4,3,4,3,2,1,4,2,5,13,8,1,2,3,9,16,184792,167946,128684,150687
"291",0,0,0,0,0,0,0,0,0,0,247511,214288,196816,199706,193880,146797,147762,147932,148556,148459,158236,157244,141416,159005,134307,138303,147574,6351,6,467816,173413,133329,136315,148093,119133,135066,66133,22,9,4,1,3,4,3,4,3,2,1,4,2,5,13,8,1,2,3,9,16,184792,167946,128684,150687
"292",0,0,0,0,0,0,0,0,0,0,247511,214288,196816,199706,193880,146797,147762,147932,148556,148459,158236,157244,141416,159005,134307,138303,147574,6351,6,467816,173413,133329,136315,148093,119133,135066,66133,22,9,4,1,3,4,3,4,3,2,1,4,2,5,13,8,1,2,3,9,16,184792,167946,128684,150687
"293",0,0,0,0,0,0,0,0,0,0,339191,247476,203634,179936,158055,145859,103536,76147,73888,75170,76808,74936,74941,74552,71431,73318,74540,3309,3,418242,239929,119107,107088,100415,96206,89094,54821,9,2,0,1,0,1,1,1,0,1,2,3,3,2,10,7,1,2,3,6,16,136484,122341,111784,104933
"294",0,0,0,0,0,0,0,0,0,0,339191,247476,203634,179936,158055,145859,103536,76147,73888,75170,76808,74936,74941,74552,71431,73318,74540,3309,3,418242,239929,119107,107088,100415,96206,89094,54821,9,2,0,1,0,1,1,1,0,1,2,3,3,2,10,7,1,2,3,6,16,136484,122341,111784,104933
"295",0,0,0,0,0,0,0,0,0,0,339191,247476,203634,179936,158055,145859,103536,76147,73888,75170,76808,74936,74941,74552,71431,73318,74540,3309,3,418242,239929,119107,107088,100415,96206,89094,54821,9,2,0,1,0,1,1,1,0,1,2,3,3,2,10,7,1,2,3,6,16,136484,122341,111784,104933
"296",0,0,0,0,0,0,0,0,0,0,339191,247476,203634,179936,158055,145859,103536,76147,73888,75170,76808,74936,74941,74552,71431,73318,74540,3309,3,418242,239929,119107,107088,100415,96206,89094,54821,9,2,0,1,0,1,1,1,0,1,2,3,3,2,10,7,1,2,3,6,16,136484,122341,111784,104933
"297",0,0,0,0,0,0,0,0,0,0,180183,162152,157867,153832,135997,128160,104555,115292,111905,118510,116820,117385,111302,121175,106352,109530,113560,4858,4,278579,122855,83600,85686,84023,84716,83029,51706,13,5,2,0,0,1,2,1,1,1,2,2,3,2,9,8,1,2,4,10,9,105728,108758,89055,92551
"298",0,0,0,0,0,0,0,0,0,0,180183,162152,157867,153832,135997,128160,104555,115292,111905,118510,116820,117385,111302,121175,106352,109530,113560,4858,4,278579,122855,83600,85686,84023,84716,83029,51706,13,5,2,0,0,1,2,1,1,1,2,2,3,2,9,8,1,2,4,10,9,105728,108758,89055,92551
"299",0,0,0,0,0,0,0,0,0,0,180183,162152,157867,153832,135997,128160,104555,115292,111905,118510,116820,117385,111302,121175,106352,109530,113560,4858,4,278579,122855,83600,85686,84023,84716,83029,51706,13,5,2,0,0,1,2,1,1,1,2,2,3,2,9,8,1,2,4,10,9,105728,108758,89055,92551
"300",0,0,0,0,0,0,0,0,0,0,180183,162152,157867,153832,135997,128160,104555,115292,111905,118510,116820,117385,111302,121175,106352,109530,113560,4858,4,278579,122855,83600,85686,84023,84716,83029,51706,13,5,2,0,0,1,2,1,1,1,2,2,3,2,9,8,1,2,4,10,9,105728,108758,89055,92551
"301",0,0,0,0,0,0,0,0,0,0,130285,108087,86442,66971,148342,140039,119473,126909,89197,61414,80388,93486,142558,140755,141366,108498,80497,2433,0,47585,111238,138509,131105,106918,116330,149803,107593,2,0,0,0,0,0,0,1,0,1,2,2,2,2,10,8,1,2,2,9,21,149322,144781,135702,107152
"302",0,0,0,0,0,0,0,0,0,0,130285,108087,86442,66971,148342,140039,119473,126909,89197,61414,80388,93486,142558,140755,141366,108498,80497,2433,0,47585,111238,138509,131105,106918,116330,149803,107593,2,0,0,0,0,0,0,1,0,1,2,2,2,2,10,8,1,2,2,9,21,149322,144781,135702,107152
"303",0,0,0,0,0,0,0,0,0,0,130285,108087,86442,66971,148342,140039,119473,126909,89197,61414,80388,93486,142558,140755,141366,108498,80497,2433,0,47585,111238,138509,131105,106918,116330,149803,107593,2,0,0,0,0,0,0,1,0,1,2,2,2,2,10,8,1,2,2,9,21,149322,144781,135702,107152
"304",0,0,0,0,0,0,0,0,0,0,130285,108087,86442,66971,148342,140039,119473,126909,89197,61414,80388,93486,142558,140755,141366,108498,80497,2433,0,47585,111238,138509,131105,106918,116330,149803,107593,2,0,0,0,0,0,0,1,0,1,2,2,2,2,10,8,1,2,2,9,21,149322,144781,135702,107152
"305",0,0,0,0,0,0,0,0,0,0,69132,75824,64528,76269,101325,97234,106476,94022,81762,78795,69239,34298,67045,78958,76659,80447,59538,1683,0,27597,76081,101116,101782,84988,90751,116960,96647,6,1,1,0,0,2,0,1,0,1,2,3,2,2,10,8,1,2,4,9,17,106186,107221,107115,82982
"306",0,0,0,0,0,0,0,0,0,0,69132,75824,64528,76269,101325,97234,106476,94022,81762,78795,69239,34298,67045,78958,76659,80447,59538,1683,0,27597,76081,101116,101782,84988,90751,116960,96647,6,1,1,0,0,2,0,1,0,1,2,3,2,2,10,8,1,2,4,9,17,106186,107221,107115,82982
"307",0,0,0,0,0,0,0,0,0,0,69132,75824,64528,76269,101325,97234,106476,94022,81762,78795,69239,34298,67045,78958,76659,80447,59538,1683,0,27597,76081,101116,101782,84988,90751,116960,96647,6,1,1,0,0,2,0,1,0,1,2,3,2,2,10,8,1,2,4,9,17,106186,107221,107115,82982
"308",0,0,0,0,0,0,0,0,0,0,69132,75824,64528,76269,101325,97234,106476,94022,81762,78795,69239,34298,67045,78958,76659,80447,59538,1683,0,27597,76081,101116,101782,84988,90751,116960,96647,6,1,1,0,0,2,0,1,0,1,2,3,2,2,10,8,1,2,4,9,17,106186,107221,107115,82982
"309",0,0,0,0,0,0,0,0,0,0,26866,27190,19365,21505,30853,28339,27614,30971,32257,28842,34863,40792,24484,29109,32104,23060,23241,660,0,14227,34735,41933,41390,37525,39068,50246,34213,5,0,0,0,1,3,0,1,0,2,2,2,2,2,12,9,1,2,3,9,14,55944,38679,48159,40814
"310",0,0,0,0,0,0,0,0,0,0,26866,27190,19365,21505,30853,28339,27614,30971,32257,28842,34863,40792,24484,29109,32104,23060,23241,660,0,14227,34735,41933,41390,37525,39068,50246,34213,5,0,0,0,1,3,0,1,0,2,2,2,2,2,12,9,1,2,3,9,14,55944,38679,48159,40814
"311",0,0,0,0,0,0,0,0,0,0,26866,27190,19365,21505,30853,28339,27614,30971,32257,28842,34863,40792,24484,29109,32104,23060,23241,660,0,14227,34735,41933,41390,37525,39068,50246,34213,5,0,0,0,1,3,0,1,0,2,2,2,2,2,12,9,1,2,3,9,14,55944,38679,48159,40814
"312",0,0,0,0,0,0,0,0,0,0,26866,27190,19365,21505,30853,28339,27614,30971,32257,28842,34863,40792,24484,29109,32104,23060,23241,660,0,14227,34735,41933,41390,37525,39068,50246,34213,5,0,0,0,1,3,0,1,0,2,2,2,2,2,12,9,1,2,3,9,14,55944,38679,48159,40814
"313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68139,181956,181466,181643,181569,256175,188072,189876,94493,181637,238445,203731,213301,223521,185846,98765,103149,125465,89927,192396,150199,118769,38902,21201,68926,56982,868,153970,192243,133510,138487
"314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68139,181956,181466,181643,181569,256175,188072,189876,94493,181637,238445,203731,213301,223521,185846,98765,103149,125465,89927,192396,150199,118769,38902,21201,68926,56982,868,153970,192243,133510,138487
"315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68139,181956,181466,181643,181569,256175,188072,189876,94493,181637,238445,203731,213301,223521,185846,98765,103149,125465,89927,192396,150199,118769,38902,21201,68926,56982,868,153970,192243,133510,138487
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68139,181956,181466,181643,181569,256175,188072,189876,94493,181637,238445,203731,213301,223521,185846,98765,103149,125465,89927,192396,150199,118769,38902,21201,68926,56982,868,153970,192243,133510,138487
"317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68249,182124,181971,181904,181820,285070,245274,185048,147128,133812,184677,228609,230592,168382,192094,113522,98505,90711,155444,127095,109083,80098,57414,52428,49719,51916,50364,154341,200245,169595,171656
"318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68249,182124,181971,181904,181820,285070,245274,185048,147128,133812,184677,228609,230592,168382,192094,113522,98505,90711,155444,127095,109083,80098,57414,52428,49719,51916,50364,154341,200245,169595,171656
"319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68249,182124,181971,181904,181820,285070,245274,185048,147128,133812,184677,228609,230592,168382,192094,113522,98505,90711,155444,127095,109083,80098,57414,52428,49719,51916,50364,154341,200245,169595,171656
"320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68249,182124,181971,181904,181820,285070,245274,185048,147128,133812,184677,228609,230592,168382,192094,113522,98505,90711,155444,127095,109083,80098,57414,52428,49719,51916,50364,154341,200245,169595,171656
"321",108690,20924,20920,20917,20929,20910,20927,20914,20934,20911,20920,20927,12486,12612,12450,12607,12720,12517,12562,12603,12407,12780,12368,12506,12642,12473,11841,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",108690,20924,20920,20917,20929,20910,20927,20914,20934,20911,20920,20927,12486,12612,12450,12607,12720,12517,12562,12603,12407,12780,12368,12506,12642,12473,11841,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",108690,20924,20920,20917,20929,20910,20927,20914,20934,20911,20920,20927,12486,12612,12450,12607,12720,12517,12562,12603,12407,12780,12368,12506,12642,12473,11841,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324",108690,20924,20920,20917,20929,20910,20927,20914,20934,20911,20920,20927,12486,12612,12450,12607,12720,12517,12562,12603,12407,12780,12368,12506,12642,12473,11841,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325",1185844,146096,146127,145696,145996,146076,146095,146229,146144,146158,145892,146063,87099,88039,86873,87927,88897,87421,87643,88090,86634,89173,86411,87285,88306,86996,82816,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",1185844,146096,146127,145696,145996,146076,146095,146229,146144,146158,145892,146063,87099,88039,86873,87927,88897,87421,87643,88090,86634,89173,86411,87285,88306,86996,82816,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327",1185844,146096,146127,145696,145996,146076,146095,146229,146144,146158,145892,146063,87099,88039,86873,87927,88897,87421,87643,88090,86634,89173,86411,87285,88306,86996,82816,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",1185844,146096,146127,145696,145996,146076,146095,146229,146144,146158,145892,146063,87099,88039,86873,87927,88897,87421,87643,88090,86634,89173,86411,87285,88306,86996,82816,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329",836624,146016,146018,145920,146025,145978,145931,146143,146015,146052,146052,146020,86958,87996,86730,87812,88909,87365,87600,87960,86521,89094,86365,87210,88296,87000,82751,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330",836624,146016,146018,145920,146025,145978,145931,146143,146015,146052,146052,146020,86958,87996,86730,87812,88909,87365,87600,87960,86521,89094,86365,87210,88296,87000,82751,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331",836624,146016,146018,145920,146025,145978,145931,146143,146015,146052,146052,146020,86958,87996,86730,87812,88909,87365,87600,87960,86521,89094,86365,87210,88296,87000,82751,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
